"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/01/2016","105","","Santa Clarita","06-037-6012","AQS"
"07/02/2016","122","","Lancaster-Division Street","06-037-9033","AQS"
"07/03/2016","84","","Glendora","06-037-0016","AQS"
"07/04/2016","90","","Lancaster-Division Street","06-037-9033","AQS"
"07/05/2016","129","","Lancaster-Division Street","06-037-9033","AQS"
"07/06/2016","136","","Lancaster-Division Street","06-037-9033","AQS"
"07/07/2016","126","","Lancaster-Division Street","06-037-9033","AQS"
"07/08/2016","126","","Santa Clarita","06-037-6012","AQS"
"07/09/2016","133","","Glendora","06-037-0016","AQS"
"07/10/2016","87","","Azusa","06-037-0002","AQS"
"07/11/2016","108","","Lancaster-Division Street","06-037-9033","AQS"
"07/12/2016","133","","Santa Clarita","06-037-6012","AQS"
"07/13/2016","156","","Santa Clarita","06-037-6012","AQS"
"07/14/2016","156","","Glendora","06-037-0016","AQS"
"07/15/2016","126","","Santa Clarita","06-037-6012","AQS"
"07/16/2016","143","","Lancaster-Division Street","06-037-9033","AQS"
"07/17/2016","133","","Lancaster-Division Street","06-037-9033","AQS"
"07/18/2016","115","","Lancaster-Division Street","06-037-9033","AQS"
"07/19/2016","115","","Glendora","06-037-0016","AQS"
"07/20/2016","129","","Mission Viejo","06-059-2022","AQS"
"07/21/2016","105","","Santa Clarita","06-037-6012","AQS"
"07/22/2016","169","","Glendora","06-037-0016","AQS"
"07/23/2016","182","","Glendora","06-037-0016","AQS"
"07/24/2016","93","","Lancaster-Division Street","06-037-9033","AQS"
"07/25/2016","90","","Lancaster-Division Street","06-037-9033","AQS"
"07/26/2016","133","","Santa Clarita","06-037-6012","AQS"
"07/27/2016","112","","Lancaster-Division Street","06-037-9033","AQS"
"07/28/2016","172","","Santa Clarita","06-037-6012","AQS"
"07/29/2016","206","","Santa Clarita","06-037-6012","AQS"
"07/30/2016","122","","Lancaster-Division Street","06-037-9033","AQS"
"07/31/2016","101","","Lancaster-Division Street","06-037-9033","AQS"
"08/01/2016","105","","Lancaster-Division Street","06-037-9033","AQS"
"08/02/2016","119","","Santa Clarita","06-037-6012","AQS"
"08/03/2016","122","","Lancaster-Division Street","06-037-9033","AQS"
"08/04/2016","147","","Lancaster-Division Street","06-037-9033","AQS"
"08/05/2016","136","","Santa Clarita","06-037-6012","AQS"
"08/06/2016","140","","Santa Clarita","06-037-6012","AQS"
"08/07/2016","136","","Glendora","06-037-0016","AQS"
"08/08/2016","156","","Santa Clarita","06-037-6012","AQS"
"08/09/2016","129","","Santa Clarita","06-037-6012","AQS"
"08/10/2016","119","","Glendora","06-037-0016","AQS"
"08/11/2016","129","","Lancaster-Division Street","06-037-9033","AQS"
"08/12/2016","77","","Glendora","06-037-0016","AQS"
"08/13/2016","136","","Glendora","06-037-0016","AQS"
"08/14/2016","172","","Glendora","06-037-0016","AQS"
"08/15/2016","112","","Pomona","06-037-1701","AQS"
"08/16/2016","101","","Mission Viejo","06-059-2022","AQS"
"08/17/2016","115","","Glendora","06-037-0016","AQS"
"08/18/2016","84","","Glendora","06-037-0016","AQS"
"08/19/2016","100","","Santa Clarita","06-037-6012","AQS"
"08/20/2016","51","","Glendora","06-037-0016","AQS"
"08/21/2016","77","","Azusa","06-037-0002","AQS"
"08/22/2016","58","","Santa Clarita","06-037-6012","AQS"
"08/23/2016","122","","Lancaster-Division Street","06-037-9033","AQS"
"08/24/2016","129","","Lancaster-Division Street","06-037-9033","AQS"
"08/25/2016","140","","Lancaster-Division Street","06-037-9033","AQS"
"08/26/2016","97","","Lancaster-Division Street","06-037-9033","AQS"
"08/27/2016","108","","Lancaster-Division Street","06-037-9033","AQS"
"08/28/2016","126","","Glendora","06-037-0016","AQS"
"08/29/2016","161","","Glendora","06-037-0016","AQS"
"08/30/2016","187","","Glendora","06-037-0016","AQS"
"08/31/2016","151","","Glendora","06-037-0016","AQS"
"09/01/2016","80","","Glendora","06-037-0016","AQS"
"09/02/2016","84","","Santa Clarita","06-037-6012","AQS"
"09/03/2016","87","","Lancaster-Division Street","06-037-9033","AQS"
"09/04/2016","49","","Lancaster-Division Street","06-037-9033","AQS"
"09/05/2016","67","","Lancaster-Division Street","06-037-9033","AQS"
"09/06/2016","93","","Santa Clarita","06-037-6012","AQS"
"09/07/2016","129","","Santa Clarita","06-037-6012","AQS"
"09/08/2016","97","","Santa Clarita","06-037-6012","AQS"
"09/09/2016","87","","Lancaster-Division Street","06-037-9033","AQS"
"09/10/2016","108","","Glendora","06-037-0016","AQS"
"09/11/2016","64","","Pomona","06-037-1701","AQS"
"09/12/2016","46","","Lancaster-Division Street","06-037-9033","AQS"
"09/13/2016","43","","Lancaster-Division Street","06-037-9033","AQS"
"09/14/2016","74","","Lancaster-Division Street","06-037-9033","AQS"
"09/15/2016","84","","Santa Clarita","06-037-6012","AQS"
"09/16/2016","112","","Santa Clarita","06-037-6012","AQS"
"09/17/2016","126","","Santa Clarita","06-037-6012","AQS"
"09/18/2016","147","","Glendora","06-037-0016","AQS"
"09/19/2016","67","","Mission Viejo","06-059-2022","AQS"
"09/20/2016","71","","Lancaster-Division Street","06-037-9033","AQS"
"09/21/2016","84","","Lancaster-Division Street","06-037-9033","AQS"
"09/22/2016","44","","Reseda","06-037-1201","AQS"
"09/23/2016","50","","Mission Viejo","06-059-2022","AQS"
"09/24/2016","100","","Mission Viejo","06-059-2022","AQS"
"09/25/2016","112","","Glendora","06-037-0016","AQS"
"09/26/2016","64","","LAX Hastings","06-037-5005","AQS"
"09/27/2016","67","","Mission Viejo","06-059-2022","AQS"
"09/28/2016","77","","Santa Clarita","06-037-6012","AQS"
"09/29/2016","97","","Reseda","06-037-1201","AQS"
"09/30/2016","74","","Mission Viejo","06-059-2022","AQS"
"10/01/2016","51","","Lancaster-Division Street","06-037-9033","AQS"
"10/02/2016","74","","Lancaster-Division Street","06-037-9033","AQS"
"10/03/2016","49","","Mission Viejo","06-059-2022","AQS"
"10/04/2016","54","","Lancaster-Division Street","06-037-9033","AQS"
"10/05/2016","61","","Santa Clarita","06-037-6012","AQS"
"10/06/2016","80","","Glendora","06-037-0016","AQS"
"10/07/2016","77","","Reseda","06-037-1201","AQS"
"10/08/2016","105","","Santa Clarita","06-037-6012","AQS"
"10/09/2016","108","","Glendora","06-037-0016","AQS"
"10/10/2016","46","","Lancaster-Division Street","06-037-9033","AQS"
"10/11/2016","44","","Lancaster-Division Street","06-037-9033","AQS"
"10/12/2016","45","","Lancaster-Division Street","06-037-9033","AQS"
"10/13/2016","74","","Reseda","06-037-1201","AQS"
"10/14/2016","77","","Santa Clarita","06-037-6012","AQS"
"10/15/2016","43","","Glendora","06-037-0016","AQS"
"10/16/2016","36","","Lancaster-Division Street","06-037-9033","AQS"
"10/17/2016","42","","Lancaster-Division Street","06-037-9033","AQS"
"10/18/2016","46","","Costa Mesa","06-059-1003","AQS"
"10/19/2016","47","","Pasadena","06-037-2005","AQS"
"10/20/2016","51","","West Los Angeles","06-037-0113","AQS"
"10/21/2016","77","","Mission Viejo","06-059-2022","AQS"
"10/22/2016","77","","Lancaster-Division Street","06-037-9033","AQS"
"10/23/2016","40","","Reseda","06-037-1201","AQS"
"10/24/2016","33","","Reseda","06-037-1201","AQS"
"10/25/2016","43","","Reseda","06-037-1201","AQS"
"10/26/2016","44","","Reseda","06-037-1201","AQS"
"10/27/2016","42","","Reseda","06-037-1201","AQS"
"10/28/2016","28","","LAX Hastings","06-037-5005","AQS"
"10/29/2016","32","","Mission Viejo","06-059-2022","AQS"
"10/30/2016","29","","Costa Mesa","06-059-1003","AQS"
"10/31/2016","39","","Costa Mesa","06-059-1003","AQS"
"11/01/2016","43","","Costa Mesa","06-059-1003","AQS"
"11/02/2016","44","","Reseda","06-037-1201","AQS"
"11/03/2016","43","","LAX Hastings","06-037-5005","AQS"
"11/04/2016","50","","Mission Viejo","06-059-2022","AQS"
"11/05/2016","74","","Mission Viejo","06-059-2022","AQS"
"11/06/2016","58","","Azusa","06-037-0002","AQS"
"11/07/2016","48","","Reseda","06-037-1201","AQS"
"11/08/2016","47","","Reseda","06-037-1201","AQS"
"11/09/2016","46","","Mission Viejo","06-059-2022","AQS"
"11/10/2016","47","","Mission Viejo","06-059-2022","AQS"
"11/11/2016","47","","Costa Mesa","06-059-1003","AQS"
"11/12/2016","46","","LAX Hastings","06-037-5005","AQS"
"11/13/2016","74","","West Los Angeles","06-037-0113","AQS"
"11/14/2016","67","","Mission Viejo","06-059-2022","AQS"
"11/15/2016","50","","Lancaster-Division Street","06-037-9033","AQS"
"11/16/2016","46","","Lancaster-Division Street","06-037-9033","AQS"
"11/17/2016","44","","Pasadena","06-037-2005","AQS"
"11/18/2016","40","","Costa Mesa","06-059-1003","AQS"
"11/19/2016","40","","LAX Hastings","06-037-5005","AQS"
"11/20/2016","37","","Mission Viejo","06-059-2022","AQS"
"11/21/2016","36","","Lancaster-Division Street","06-037-9033","AQS"
"11/22/2016","38","","LAX Hastings","06-037-5005","AQS"
"11/23/2016","39","","Reseda","06-037-1201","AQS"
"11/24/2016","43","","Mission Viejo","06-059-2022","AQS"
"11/25/2016","41","","Mission Viejo","06-059-2022","AQS"
"11/26/2016","42","","Costa Mesa","06-059-1003","AQS"
"11/27/2016","39","","Reseda","06-037-1201","AQS"
"11/28/2016","38","","Lancaster-Division Street","06-037-9033","AQS"
"11/29/2016","37","","Reseda","06-037-1201","AQS"
"11/30/2016","34","","Mission Viejo","06-059-2022","AQS"
"12/01/2016","41","","Costa Mesa","06-059-1003","AQS"
"12/02/2016","44","","Pasadena","06-037-2005","AQS"
"12/03/2016","42","","Mission Viejo","06-059-2022","AQS"
"12/04/2016","37","","Mission Viejo","06-059-2022","AQS"
"12/05/2016","40","","Costa Mesa","06-059-1003","AQS"
"12/06/2016","41","","LAX Hastings","06-037-5005","AQS"
"12/07/2016","41","","Costa Mesa","06-059-1003","AQS"
"12/08/2016","42","","Mission Viejo","06-059-2022","AQS"
"12/09/2016","27","","Lancaster-Division Street","06-037-9033","AQS"
"12/10/2016","26","","Lancaster-Division Street","06-037-9033","AQS"
"12/11/2016","29","","Costa Mesa","06-059-1003","AQS"
"12/12/2016","35","","Lancaster-Division Street","06-037-9033","AQS"
"12/13/2016","31","","LAX Hastings","06-037-5005","AQS"
"12/14/2016","28","","Lancaster-Division Street","06-037-9033","AQS"
"12/15/2016","25","","Lancaster-Division Street","06-037-9033","AQS"
"12/16/2016","42","","Costa Mesa","06-059-1003","AQS"
"12/17/2016","39","","Reseda","06-037-1201","AQS"
"12/18/2016","44","","Reseda","06-037-1201","AQS"
"12/19/2016","44","","Reseda","06-037-1201","AQS"
"12/20/2016","40","","Santa Clarita","06-037-6012","AQS"
"12/21/2016","33","","Reseda","06-037-1201","AQS"
"12/22/2016","32","","Reseda","06-037-1201","AQS"
"12/23/2016","43","","Costa Mesa","06-059-1003","AQS"
"12/24/2016","42","","Costa Mesa","06-059-1003","AQS"
"12/25/2016","39","","Costa Mesa","06-059-1003","AQS"
"12/26/2016","37","","Reseda","06-037-1201","AQS"
"12/27/2016","37","","Reseda","06-037-1201","AQS"
"12/28/2016","35","","Reseda","06-037-1201","AQS"
"12/29/2016","35","","Santa Clarita","06-037-6012","AQS"
"12/30/2016","34","","LAX Hastings","06-037-5005","AQS"
"12/31/2016","38","","Costa Mesa","06-059-1003","AQS"
"01/01/2017","39","","Costa Mesa","06-059-1003","AQS"
"01/02/2017","42","","Costa Mesa","06-059-1003","AQS"
"01/03/2017","32","","Lancaster-Division Street","06-037-9033","AQS"
"01/04/2017","32","","Mission Viejo","06-059-2022","AQS"
"01/05/2017","31","","Costa Mesa","06-059-1003","AQS"
"01/06/2017","39","","Costa Mesa","06-059-1003","AQS"
"01/07/2017","31","","Lancaster-Division Street","06-037-9033","AQS"
"01/08/2017","34","","Costa Mesa","06-059-1003","AQS"
"01/09/2017","31","","Lancaster-Division Street","06-037-9033","AQS"
"01/10/2017","34","","Costa Mesa","06-059-1003","AQS"
"01/11/2017","41","","Costa Mesa","06-059-1003","AQS"
"01/12/2017","37","","Costa Mesa","06-059-1003","AQS"
"01/13/2017","35","","Reseda","06-037-1201","AQS"
"01/14/2017","38","","Reseda","06-037-1201","AQS"
"01/15/2017","40","","Costa Mesa","06-059-1003","AQS"
"01/16/2017","40","","LAX Hastings","06-037-5005","AQS"
"01/17/2017","38","","Costa Mesa","06-059-1003","AQS"
"01/18/2017","40","","Costa Mesa","06-059-1003","AQS"
"01/19/2017","46","","Costa Mesa","06-059-1003","AQS"
"01/20/2017","45","","Costa Mesa","06-059-1003","AQS"
"01/21/2017","43","","Costa Mesa","06-059-1003","AQS"
"01/22/2017","43","","Costa Mesa","06-059-1003","AQS"
"01/23/2017","46","","Costa Mesa","06-059-1003","AQS"
"01/24/2017","40","","Costa Mesa","06-059-1003","AQS"
"01/25/2017","39","","Reseda","06-037-1201","AQS"
"01/26/2017","42","","Costa Mesa","06-059-1003","AQS"
"01/27/2017","44","","Reseda","06-037-1201","AQS"
"01/28/2017","46","","Reseda","06-037-1201","AQS"
"01/29/2017","45","","Azusa","06-037-0002","AQS"
"01/30/2017","43","","West Los Angeles","06-037-0113","AQS"
"01/31/2017","42","","Costa Mesa","06-059-1003","AQS"
"02/01/2017","46","","LAX Hastings","06-037-5005","AQS"
"02/02/2017","44","","Mission Viejo","06-059-2022","AQS"
"02/03/2017","31","","Lancaster-Division Street","06-037-9033","AQS"
"02/04/2017","39","","Reseda","06-037-1201","AQS"
"02/05/2017","35","","Costa Mesa","06-059-1003","AQS"
"02/06/2017","32","","Lancaster-Division Street","06-037-9033","AQS"
"02/07/2017","29","","Costa Mesa","06-059-1003","AQS"
"02/08/2017","27","","Lancaster-Division Street","06-037-9033","AQS"
"02/09/2017","31","","Lancaster-Division Street","06-037-9033","AQS"
"02/10/2017","32","","Lancaster-Division Street","06-037-9033","AQS"
"02/11/2017","40","","Costa Mesa","06-059-1003","AQS"
"02/12/2017","41","","Reseda","06-037-1201","AQS"
"02/13/2017","39","","Reseda","06-037-1201","AQS"
"02/14/2017","39","","Santa Clarita","06-037-6012","AQS"
"02/15/2017","44","","Reseda","06-037-1201","AQS"
"02/16/2017","43","","Lancaster-Division Street","06-037-9033","AQS"
"02/17/2017","49","","Azusa","06-037-0002","AQS"
"02/18/2017","50","","Costa Mesa","06-059-1003","AQS"
"02/19/2017","44","","Costa Mesa","06-059-1003","AQS"
"02/20/2017","43","","Costa Mesa","06-059-1003","AQS"
"02/21/2017","33","","Lancaster-Division Street","06-037-9033","AQS"
"02/22/2017","44","","Costa Mesa","06-059-1003","AQS"
"02/23/2017","46","","Costa Mesa","06-059-1003","AQS"
"02/24/2017","46","","Reseda","06-037-1201","AQS"
"02/25/2017","49","","Costa Mesa","06-059-1003","AQS"
"02/26/2017","48","","Costa Mesa","06-059-1003","AQS"
"02/27/2017","41","","Lancaster-Division Street","06-037-9033","AQS"
"02/28/2017","48","","Reseda","06-037-1201","AQS"
"03/01/2017","46","","Reseda","06-037-1201","AQS"
"03/02/2017","45","","Reseda","06-037-1201","AQS"
"03/03/2017","49","","Reseda","06-037-1201","AQS"
"03/04/2017","58","","Costa Mesa","06-059-1003","AQS"
"03/05/2017","46","","Costa Mesa","06-059-1003","AQS"
"03/06/2017","44","","Reseda","06-037-1201","AQS"
"03/07/2017","44","","Reseda","06-037-1201","AQS"
"03/08/2017","47","","Pasadena","06-037-2005","AQS"
"03/09/2017","77","","Reseda","06-037-1201","AQS"
"03/10/2017","101","","Reseda","06-037-1201","AQS"
"03/11/2017","112","","Mission Viejo","06-059-2022","AQS"
"03/12/2017","115","","Costa Mesa","06-059-1003","AQS"
"03/13/2017","133","","Costa Mesa","06-059-1003","AQS"
"03/14/2017","97","","LAX Hastings","06-037-5005","AQS"
"03/15/2017","84","","Mission Viejo","06-059-2022","AQS"
"03/16/2017","48","","Santa Clarita","06-037-6012","AQS"
"03/17/2017","64","","Lancaster-Division Street","06-037-9033","AQS"
"03/18/2017","74","","Glendora","06-037-0016","AQS"
"03/19/2017","64","","Azusa","06-037-0002","AQS"
"03/20/2017","41","","Reseda","06-037-1201","AQS"
"03/21/2017","34","","Costa Mesa","06-059-1003","AQS"
"03/22/2017","43","","Reseda","06-037-1201","AQS"
"03/23/2017","47","","Reseda","06-037-1201","AQS"
"03/24/2017","49","","Mission Viejo","06-059-2022","AQS"
"03/25/2017","44","","Reseda","06-037-1201","AQS"
"03/26/2017","49","","Azusa","06-037-0002","AQS"
"03/27/2017","47","","Azusa","06-037-0002","AQS"
"03/28/2017","58","","Mission Viejo","06-059-2022","AQS"
"03/29/2017","64","","Glendora","06-037-0016","AQS"
"03/30/2017","51","","Mission Viejo","06-059-2022","AQS"
"03/31/2017","51","","Costa Mesa","06-059-1003","AQS"
"04/01/2017","61","","Mission Viejo","06-059-2022","AQS"
"04/02/2017","61","","Azusa","06-037-0002","AQS"
"04/03/2017","48","","Lancaster-Division Street","06-037-9033","AQS"
"04/04/2017","71","","Reseda","06-037-1201","AQS"
"04/05/2017","100","","Reseda","06-037-1201","AQS"
"04/06/2017","58","","Reseda","06-037-1201","AQS"
"04/07/2017","77","","Glendora","06-037-0016","AQS"
"04/08/2017","50","","Reseda","06-037-1201","AQS"
"04/09/2017","67","","Azusa","06-037-0002","AQS"
"04/10/2017","97","","Reseda","06-037-1201","AQS"
"04/11/2017","87","","Reseda","06-037-1201","AQS"
"04/12/2017","47","","Costa Mesa","06-059-1003","AQS"
"04/13/2017","44","","Reseda","06-037-1201","AQS"
"04/14/2017","58","","Reseda","06-037-1201","AQS"
"04/15/2017","112","","Reseda","06-037-1201","AQS"
"04/16/2017","108","","Azusa","06-037-0002","AQS"
"04/17/2017","41","","Mission Viejo","06-059-2022","AQS"
"04/18/2017","31","","LAX Hastings","06-037-5005","AQS"
"04/19/2017","49","","Santa Clarita","06-037-6012","AQS"
"04/20/2017","71","","Mission Viejo","06-059-2022","AQS"
"04/21/2017","140","","Mission Viejo","06-059-2022","AQS"
"04/22/2017","161","","Azusa","06-037-0002","AQS"
"04/23/2017","84","","Azusa","06-037-0002","AQS"
"04/24/2017","51","","Santa Clarita","06-037-6012","AQS"
"04/25/2017","71","","Reseda","06-037-1201","AQS"
"04/26/2017","67","","Mission Viejo","06-059-2022","AQS"
"04/27/2017","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/28/2017","84","","Azusa","06-037-0002","AQS"
"04/29/2017","100","","Azusa","06-037-0002","AQS"
"04/30/2017","112","","Azusa","06-037-0002","AQS"
"05/01/2017","140","","Reseda","06-037-1201","AQS"
"05/02/2017","147","","Santa Clarita","06-037-6012","AQS"
"05/03/2017","156","","Santa Clarita","06-037-6012","AQS"
"05/04/2017","126","","Glendora","06-037-0016","AQS"
"05/05/2017","58","","Lancaster-Division Street","06-037-9033","AQS"
"05/06/2017","46","","Costa Mesa","06-059-1003","AQS"
"05/07/2017","45","","Reseda","06-037-1201","AQS"
"05/08/2017","50","","Reseda","06-037-1201","AQS"
"05/09/2017","47","","Lancaster-Division Street","06-037-9033","AQS"
"05/10/2017","44","","Reseda","06-037-1201","AQS"
"05/11/2017","61","","Santa Clarita","06-037-6012","AQS"
"05/12/2017","50","","Azusa","06-037-0002","AQS"
"05/13/2017","67","","Azusa","06-037-0002","AQS"
"05/14/2017","67","","Reseda","06-037-1201","AQS"
"05/15/2017","49","","Reseda","06-037-1201","AQS"
"05/16/2017","45","","Reseda","06-037-1201","AQS"
"05/17/2017","48","","Reseda","06-037-1201","AQS"
"05/18/2017","50","","Mission Viejo","06-059-2022","AQS"
"05/19/2017","84","","Azusa","06-037-0002","AQS"
"05/20/2017","129","","Mission Viejo","06-059-2022","AQS"
"05/21/2017","143","","Azusa","06-037-0002","AQS"
"05/22/2017","154","","Santa Clarita","06-037-6012","AQS"
"05/23/2017","112","","Reseda","06-037-1201","AQS"
"05/24/2017","119","","Lancaster-Division Street","06-037-9033","AQS"
"05/25/2017","48","","Lancaster-Division Street","06-037-9033","AQS"
"05/26/2017","45","","Lancaster-Division Street","06-037-9033","AQS"
"05/27/2017","64","","Lancaster-Division Street","06-037-9033","AQS"
"05/28/2017","108","","Reseda","06-037-1201","AQS"
"05/29/2017","97","","Lancaster-Division Street","06-037-9033","AQS"
"05/30/2017","93","","Lancaster-Division Street","06-037-9033","AQS"
"05/31/2017","67","","Reseda","06-037-1201","AQS"
"06/01/2017","93","","Santa Clarita","06-037-6012","AQS"
"06/02/2017","136","","Azusa","06-037-0002","AQS"
"06/03/2017","169","","Santa Clarita","06-037-6012","AQS"
"06/04/2017","150","","Azusa","06-037-0002","AQS"
"06/05/2017","101","","Reseda","06-037-1201","AQS"
"06/06/2017","77","","Reseda","06-037-1201","AQS"
"06/07/2017","101","","Lancaster-Division Street","06-037-9033","AQS"
"06/08/2017","77","","Lancaster-Division Street","06-037-9033","AQS"
"06/09/2017","50","","Azusa","06-037-0002","AQS"
"06/10/2017","40","","Lancaster-Division Street","06-037-9033","AQS"
"06/11/2017","42","","Reseda","06-037-1201","AQS"
"06/12/2017","44","","Azusa","06-037-0002","AQS"
"06/13/2017","93","","Reseda","06-037-1201","AQS"
"06/14/2017","159","","Santa Clarita","06-037-6012","AQS"
"06/15/2017","143","","Santa Clarita","06-037-6012","AQS"
"06/16/2017","195","","Santa Clarita","06-037-6012","AQS"
"06/17/2017","190","","Santa Clarita","06-037-6012","AQS"
"06/18/2017","164","","Santa Clarita","06-037-6012","AQS"
"06/19/2017","172","","Santa Clarita","06-037-6012","AQS"
"06/20/2017","197","","Santa Clarita","06-037-6012","AQS"
"06/21/2017","164","","Santa Clarita","06-037-6012","AQS"
"06/22/2017","115","","Lancaster-Division Street","06-037-9033","AQS"
"06/23/2017","156","","Santa Clarita","06-037-6012","AQS"
"06/24/2017","151","","Santa Clarita","06-037-6012","AQS"
"06/25/2017","195","","Glendora","06-037-0016","AQS"
"06/26/2017","129","","Glendora","06-037-0016","AQS"
"06/27/2017","115","","Lancaster-Division Street","06-037-9033","AQS"
"06/28/2017","115","","Lancaster-Division Street","06-037-9033","AQS"
"06/29/2017","150","","Santa Clarita","06-037-6012","AQS"
"06/30/2017","151","","Santa Clarita","06-037-6012","AQS"
"07/01/2017","143","","Santa Clarita","06-037-6012","AQS"
"07/02/2017","115","","Lancaster-Division Street","06-037-9033","AQS"
"07/03/2017","159","","Glendora","06-037-0016","AQS"
"07/04/2017","169","","Glendora","06-037-0016","AQS"
"07/05/2017","182","","Santa Clarita","06-037-6012","AQS"
"07/06/2017","204","","Santa Clarita","06-037-6012","AQS"
"07/07/2017","224","","Santa Clarita","06-037-6012","AQS"
"07/08/2017","209","","Reseda","06-037-1201","AQS"
"07/09/2017","101","","Pasadena","06-037-2005","AQS"
"07/10/2017","112","","Lancaster-Division Street","06-037-9033","AQS"
"07/11/2017","71","","Lancaster-Division Street","06-037-9033","AQS"
"07/12/2017","84","","Lancaster-Division Street","06-037-9033","AQS"
"07/13/2017","97","","Lancaster-Division Street","06-037-9033","AQS"
"07/14/2017","156","","Santa Clarita","06-037-6012","AQS"
"07/15/2017","203","","Santa Clarita","06-037-6012","AQS"
"07/16/2017","159","","Santa Clarita","06-037-6012","AQS"
"07/17/2017","101","","Santa Clarita","06-037-6012","AQS"
"07/18/2017","154","","Santa Clarita","06-037-6012","AQS"
"07/19/2017","164","","Santa Clarita","06-037-6012","AQS"
"07/20/2017","136","","Lancaster-Division Street","06-037-9033","AQS"
"07/21/2017","154","","Lancaster-Division Street","06-037-9033","AQS"
"07/22/2017","177","","Santa Clarita","06-037-6012","AQS"
"07/23/2017","164","","Santa Clarita","06-037-6012","AQS"
"07/24/2017","61","","Santa Clarita","06-037-6012","AQS"
"07/25/2017","84","","Santa Clarita","06-037-6012","AQS"
"07/26/2017","100","","Santa Clarita","06-037-6012","AQS"
"07/27/2017","105","","Santa Clarita","06-037-6012","AQS"
"07/28/2017","126","","Lancaster-Division Street","06-037-9033","AQS"
"07/29/2017","133","","Azusa","06-037-0002","AQS"
"07/30/2017","122","","Santa Clarita","06-037-6012","AQS"
"07/31/2017","164","","Santa Clarita","06-037-6012","AQS"
"08/01/2017","140","","Reseda","06-037-1201","AQS"
"08/02/2017","122","","Reseda","06-037-1201","AQS"
"08/03/2017","161","","Pomona","06-037-1701","AQS"
"08/04/2017","126","","Lancaster-Division Street","06-037-9033","AQS"
"08/05/2017","115","","Santa Clarita","06-037-6012","AQS"
"08/06/2017","119","","Santa Clarita","06-037-6012","AQS"
"08/07/2017","108","","Glendora","06-037-0016","AQS"
"08/08/2017","122","","Glendora","06-037-0016","AQS"
"08/09/2017","119","","Glendora","06-037-0016","AQS"
"08/10/2017","143","","Pomona","06-037-1701","AQS"
"08/11/2017","140","","Reseda","06-037-1201","AQS"
"08/12/2017","156","","Santa Clarita","06-037-6012","AQS"
"08/13/2017","150","","Azusa","06-037-0002","AQS"
"08/14/2017","97","","Glendora","06-037-0016","AQS"
"08/15/2017","50","","Lancaster-Division Street","06-037-9033","AQS"
"08/16/2017","90","","Lancaster-Division Street","06-037-9033","AQS"
"08/17/2017","93","","Lancaster-Division Street","06-037-9033","AQS"
"08/18/2017","112","","Santa Clarita","06-037-6012","AQS"
"08/19/2017","105","","Pomona","06-037-1701","AQS"
"08/20/2017","80","","Azusa","06-037-0002","AQS"
"08/21/2017","74","","Lancaster-Division Street","06-037-9033","AQS"
"08/22/2017","97","","Reseda","06-037-1201","AQS"
"08/23/2017","126","","Santa Clarita","06-037-6012","AQS"
"08/24/2017","115","","Santa Clarita","06-037-6012","AQS"
"08/25/2017","154","","Santa Clarita","06-037-6012","AQS"
"08/26/2017","190","","Glendora","06-037-0016","AQS"
"08/27/2017","164","","Glendora","06-037-0016","AQS"
"08/28/2017","201","","Pomona","06-037-1701","AQS"
"08/29/2017","208","","Glendora","06-037-0016","AQS"
"08/30/2017","209","","Pomona","06-037-1701","AQS"
"08/31/2017","174","","Pasadena","06-037-2005","AQS"
"09/01/2017","206","","Glendora","06-037-0016","AQS"
"09/02/2017","156","","Reseda","06-037-1201","AQS"
"09/03/2017","77","","Santa Clarita","06-037-6012","AQS"
"09/04/2017","51","","Santa Clarita","06-037-6012","AQS"
"09/05/2017","67","","Pomona","06-037-1701","AQS"
"09/06/2017","61","","Pomona","06-037-1701","AQS"
"09/07/2017","112","","Santa Clarita","06-037-6012","AQS"
"09/08/2017","80","","Lancaster-Division Street","06-037-9033","AQS"
"09/09/2017","101","","Pomona","06-037-1701","AQS"
"09/10/2017","177","","Pomona","06-037-1701","AQS"
"09/11/2017","119","","Pomona","06-037-1701","AQS"
"09/12/2017","84","","Pomona","06-037-1701","AQS"
"09/13/2017","49","","Pomona","06-037-1701","AQS"
"09/14/2017","43","","Lancaster-Division Street","06-037-9033","AQS"
"09/15/2017","50","","Reseda","06-037-1201","AQS"
"09/16/2017","80","","Santa Clarita","06-037-6012","AQS"
"09/17/2017","93","","Lancaster-Division Street","06-037-9033","AQS"
"09/18/2017","101","","Lancaster-Division Street","06-037-9033","AQS"
"09/19/2017","58","","Pomona","06-037-1701","AQS"
"09/20/2017","67","","Lancaster-Division Street","06-037-9033","AQS"
"09/21/2017","38","","Lancaster-Division Street","06-037-9033","AQS"
"09/22/2017","46","","Lancaster-Division Street","06-037-9033","AQS"
"09/23/2017","64","","Pomona","06-037-1701","AQS"
"09/24/2017","84","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/25/2017","64","","Mission Viejo","06-059-2022","AQS"
"09/26/2017","93","","Pomona","06-037-1701","AQS"
"09/27/2017","84","","Mission Viejo","06-059-2022","AQS"
"09/28/2017","93","","Mission Viejo","06-059-2022","AQS"
"09/29/2017","119","","Mission Viejo","06-059-2022","AQS"
